date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:38:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:19%20GMT	http://www.veenaworld.com/india/pachmarhi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pachmarhi-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:19	938636/938636	---MCZ	200	added ('OK')	text/html	etag:W/%22e528c-96+Glb8MYvlHC0vZcmQw5UGVAL0%22	https://www.veenaworld.com/india/mandu-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mandu-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:21%20GMT	http://www.veenaworld.com/india/sanchi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/sanchi-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:22	958378/958378	---MCZ	200	added ('OK')	text/html	etag:W/%22e9faa-uGBPF8LHg/4+jtBiLan1zhfZosg%22	https://www.veenaworld.com/india/pachmarhi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pachmarhi-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:24%20GMT	http://www.veenaworld.com/india/ujjain-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ujjain-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:23	983450/983450	---MCZ	200	added ('OK')	text/html	etag:W/%22f019a-vthFSz6jWxsw+ZBbamQPgXpW7vM%22	https://www.veenaworld.com/india/sanchi-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/sanchi-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:25	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:25%20GMT	http://www.veenaworld.com/india/maharashtra-tour-packages/s	veenaworld_site/www.veenaworld.com/india/maharashtra-tour-packages/s	(from https://www.veenaworld.com/world)
19:38:25	987303/987303	---MCZ	200	added ('OK')	text/html	etag:W/%22f10a7-zivQ12VANXcCsN9ZeJbdTTpDA5Q%22	https://www.veenaworld.com/india/ujjain-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ujjain-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:29%20GMT	http://www.veenaworld.com/india/rajasthan-tour-packages/s	veenaworld_site/www.veenaworld.com/india/rajasthan-tour-packages/s	(from https://www.veenaworld.com/world)
19:38:29	1179944/1179944	---MCZ	200	added ('OK')	text/html	etag:W/%22120128-+0eMvSy2XY6xDTHpcRtgMSbN1tE%22	https://www.veenaworld.com/india/maharashtra-tour-packages/s	veenaworld_site/www.veenaworld.com/india/maharashtra-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:38:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:32%20GMT	http://www.veenaworld.com/india/bikaner-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bikaner-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:32	1392079/1392079	---M-Z	200	added ('OK')	text/html	etag:W/%22153dcf-JkZORjIvsTIsVQS9aoxg3oDd0zs%22	https://www.veenaworld.com/india/rajasthan-tour-packages/s	veenaworld_site/www.veenaworld.com/india/rajasthan-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:38:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:34%20GMT	http://www.veenaworld.com/india/chittorgarh-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/chittorgarh-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:34	1118955/1118955	---MCZ	200	added ('OK')	text/html	etag:W/%221112eb-XmvwLLsWF/KPMucqm6jd5JuKtRI%22	https://www.veenaworld.com/india/bikaner-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/bikaner-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:36%20GMT	http://www.veenaworld.com/india/jaipur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jaipur-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:36	1264481/1264481	---MCZ	200	added ('OK')	text/html	etag:W/%22134b61-Yxcj3smqToYQgjCsVfxYRVJtqco%22	https://www.veenaworld.com/india/chittorgarh-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/chittorgarh-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:38	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:38%20GMT	http://www.veenaworld.com/india/jaisalmer-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jaisalmer-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:38	1383106/1383106	---MCZ	200	added ('OK')	text/html	etag:W/%22151ac2-RyWTR20U8Xq6vLFAh/UVu0ZM4G4%22	https://www.veenaworld.com/india/jaipur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jaipur-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:41%20GMT	http://www.veenaworld.com/india/jodhpur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jodhpur-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:41	1110831/1110831	---MCZ	200	added ('OK')	text/html	etag:W/%2210f32f-TX+6elFZs79oWLtMFJXNs/H7G5M%22	https://www.veenaworld.com/india/jaisalmer-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jaisalmer-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:43%20GMT	http://www.veenaworld.com/india/jowai-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jowai-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:43	1203331/1203331	---MCZ	200	added ('OK')	text/html	etag:W/%22125c83-LVKUxlubmkDC7v8MY0CETcRUdyo%22	https://www.veenaworld.com/india/jodhpur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jodhpur-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:45%20GMT	http://www.veenaworld.com/india/kumbhalgarh-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kumbhalgarh-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:45	946713/946713	---MCZ	200	added ('OK')	text/html	etag:W/%22e7219-9As4B0A439laRtPOa26O6Ja6YKA%22	https://www.veenaworld.com/india/jowai-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/jowai-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:47%20GMT	http://www.veenaworld.com/india/mandawa-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mandawa-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:47	1196750/1196750	---MCZ	200	added ('OK')	text/html	etag:W/%221242ce-vkplJNzTD8AsQpHlBNK64pF2EKA%22	https://www.veenaworld.com/india/kumbhalgarh-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/kumbhalgarh-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:49%20GMT	http://www.veenaworld.com/india/mount-abu-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mount-abu-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:49	1116519/1116519	---MCZ	200	added ('OK')	text/html	etag:W/%22110967-H5BT2Waf8yEtFlGK8xwNTrneyA4%22	https://www.veenaworld.com/india/mandawa-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mandawa-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:53	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:53%20GMT	http://www.veenaworld.com/india/pushkar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pushkar-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:53	925867/925867	---MCZ	200	added ('OK')	text/html	etag:W/%22e20ab-lWpZFCE0xJSMnjLNrvh5+qN4Mx8%22	https://www.veenaworld.com/india/mount-abu-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/mount-abu-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:55%20GMT	http://www.veenaworld.com/india/ranthambore-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ranthambore-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:56	1404446/1404446	---M-Z	200	added ('OK')	text/html	etag:W/%22156e1e-L3MGXLcWtzkw1nr8wXaD3twqKrs%22	https://www.veenaworld.com/india/pushkar-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/pushkar-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:38:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:08:59%20GMT	http://www.veenaworld.com/india/udaipur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/udaipur-tour-packages/ct	(from https://www.veenaworld.com/world)
19:38:58	1231528/1231528	---MCZ	200	added ('OK')	text/html	etag:W/%2212caa8-e65R58lld0gCMlQgIVgsT6Hpd8g%22	https://www.veenaworld.com/india/ranthambore-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/ranthambore-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:01	1392814/1392814	---MCZ	200	added ('OK')	text/html	etag:W/%221540ae-VLKDzU6A8ZzI6l9NBIX7XlJUtSQ%22	https://www.veenaworld.com/india/udaipur-tour-packages/ct	veenaworld_site/www.veenaworld.com/india/udaipur-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:01	54194/54194	---M--	200	added ('OK')	image/jpeg	etag:%2265040367-18a80%22	https://img.veenaworld.com/group-tours/world/europe/euxv/euxv-thb-euxv-1592023.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/europe/euxv/euxv-thb-euxv-1592023.jpg	(from https://www.veenaworld.com/world)
19:39:01	61944/61944	---M--	200	added ('OK')	image/jpeg	etag:%225f93b8a9-31c9e%22	https://img.veenaworld.com/group-tours/world/south-east-asia/astl/asja-thb.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/south-east-asia/astl/asja-thb.jpg	(from https://www.veenaworld.com/world)
19:39:01	56497/56497	---M--	200	added ('OK')	image/jpeg	etag:%22667faaa1-1abd4%22	https://img.veenaworld.com/group-tours/world/dubai-egypt-israel/mede/mede-thb-mede-2962024.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/dubai-egypt-israel/mede/mede-thb-mede-2962024.jpg	(from https://www.veenaworld.com/world)
19:39:01	36071/36071	---M--	200	added ('OK')	image/jpeg	etag:%225f368cee-e2fe%22	https://img.veenaworld.com/group-tours/world/australia-new-zealand/ausm/ausm-thb.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/australia-new-zealand/ausm/ausm-thb.jpg	(from https://www.veenaworld.com/world)
19:39:01	36315/36315	---M--	200	added ('OK')	image/jpeg	etag:%226596661e-14b8b%22	https://img.veenaworld.com/group-tours/world/america/amwp/amec-hlt-1-amwp-412024.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/america/amwp/amec-hlt-1-amwp-412024.jpg	(from https://www.veenaworld.com/world)
19:39:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:02%20GMT	http://www.veenaworld.com/world/africa-tour-packages/s	veenaworld_site/www.veenaworld.com/world/africa-tour-packages/s	(from https://www.veenaworld.com/world)
19:39:03	46667/46667	---M--	200	added ('OK')	image/jpeg	etag:%2263208beb-24f16%22	https://img.veenaworld.com/group-tours/world/africa/afsc/afsc-thb-AFSC-1392022.jpg	veenaworld_site/img.veenaworld.com/group-tours/world/africa/afsc/afsc-thb-AFSC-1392022.jpg	(from https://www.veenaworld.com/world)
19:39:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:06%20GMT	http://www.veenaworld.com/world/egypt-tour-packages/c	veenaworld_site/www.veenaworld.com/world/egypt-tour-packages/c	(from https://www.veenaworld.com/world)
19:39:06	1097889/1097889	---MCZ	200	added ('OK')	text/html	etag:W/%2210c0a1-126Vg3mQb1XUP/SVXnpWSL2yJ00%22	https://www.veenaworld.com/world/africa-tour-packages/s	veenaworld_site/www.veenaworld.com/world/africa-tour-packages/s.html	(from https://www.veenaworld.com/world)
19:39:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:08%20GMT	http://www.veenaworld.com/world/alexandria-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/alexandria-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:08	1071946/1071946	---MCZ	200	added ('OK')	text/html	etag:W/%22105747-MjXqWEOritKf8tSz1K+cbEZ8GEA%22	https://www.veenaworld.com/world/egypt-tour-packages/c	veenaworld_site/www.veenaworld.com/world/egypt-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:39:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:16%20GMT	http://www.veenaworld.com/world/aswan-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/aswan-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:16	956483/956483	---MCZ	200	added ('OK')	text/html	etag:W/%22e9843-7qsVsTlKlgaqdvnac+nSDEcEQ/s%22	https://www.veenaworld.com/world/alexandria-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/alexandria-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:18%20GMT	http://www.veenaworld.com/world/cairo-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/cairo-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:18	843065/843065	---MCZ	200	added ('OK')	text/html	etag:W/%22cdd39-SkrVgx9D1dWQJ4qZ/hqhiGygBZQ%22	https://www.veenaworld.com/world/aswan-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/aswan-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:20%20GMT	http://www.veenaworld.com/world/hurghada-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/hurghada-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:20	1035086/1035086	---M-Z	200	added ('OK')	text/html	etag:W/%22fcb4e-QPZ93dGPT1b2reSLC8l8XpvHY+E%22	https://www.veenaworld.com/world/cairo-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/cairo-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:24%20GMT	http://www.veenaworld.com/world/luxor-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/luxor-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:24	931633/931633	---M-Z	200	added ('OK')	text/html	etag:W/%22e3731-uX5VuuistBDtAyw1ovpo7x5VJBk%22	https://www.veenaworld.com/world/hurghada-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/hurghada-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:28%20GMT	http://www.veenaworld.com/world/nile-cruise-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/nile-cruise-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:28	843040/843040	---MCZ	200	added ('OK')	text/html	etag:W/%22cdd20-8BJojMmllrgNpy5E96A9k4Uj17I%22	https://www.veenaworld.com/world/luxor-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/luxor-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:33%20GMT	http://www.veenaworld.com/world/kenya-tour-packages/c	veenaworld_site/www.veenaworld.com/world/kenya-tour-packages/c	(from https://www.veenaworld.com/world)
19:39:32	931911/931911	---MCZ	200	added ('OK')	text/html	etag:W/%22e3847-j+UeztVgX4+hrFiMjMXRc/kPL00%22	https://www.veenaworld.com/world/nile-cruise-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/nile-cruise-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:39%20GMT	http://www.veenaworld.com/world/masai-mara-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/masai-mara-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:39	1021154/1021154	---MCZ	200	added ('OK')	text/html	etag:W/%22f94e2-o5lAutMvMNThIuYlltO+UIclP/A%22	https://www.veenaworld.com/world/kenya-tour-packages/c	veenaworld_site/www.veenaworld.com/world/kenya-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:39:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:41%20GMT	http://www.veenaworld.com/world/mauritius-tour-packages/c	veenaworld_site/www.veenaworld.com/world/mauritius-tour-packages/c	(from https://www.veenaworld.com/world)
19:39:41	1020073/1020073	---MCZ	200	added ('OK')	text/html	etag:W/%22f90a9-wuoxcsVMfa8MCs8RLROi5qPFPfE%22	https://www.veenaworld.com/world/masai-mara-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/masai-mara-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:43%20GMT	http://www.veenaworld.com/world/port-louis-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/port-louis-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:43	1083483/1083483	---MCZ	200	added ('OK')	text/html	etag:W/%2210885b-MfNb5k78QLC3Bqjl6da82WlCIUU%22	https://www.veenaworld.com/world/mauritius-tour-packages/c	veenaworld_site/www.veenaworld.com/world/mauritius-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:39:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:44%20GMT	http://www.veenaworld.com/world/seychelles-tour-packages/c	veenaworld_site/www.veenaworld.com/world/seychelles-tour-packages/c	(from https://www.veenaworld.com/world)
19:39:45	862633/862633	---MCZ	200	added ('OK')	text/html	etag:W/%22d29a9-/3YZ/eFGVSdkXT1ZYoCQrU2VoYI%22	https://www.veenaworld.com/world/port-louis-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/port-louis-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:47%20GMT	http://www.veenaworld.com/world/south-africa-tour-packages/c	veenaworld_site/www.veenaworld.com/world/south-africa-tour-packages/c	(from https://www.veenaworld.com/world)
19:39:47	790374/790374	---MCZ	200	added ('OK')	text/html	etag:W/%22c0f66-SfaZLxZjCLVuu44KsRdhvkxLUnU%22	https://www.veenaworld.com/world/seychelles-tour-packages/c	veenaworld_site/www.veenaworld.com/world/seychelles-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:39:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:49%20GMT	http://www.veenaworld.com/world/cape-town-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/cape-town-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:50	1026119/1026119	---MCZ	200	added ('OK')	text/html	etag:W/%22fa847-ire9srxKXAZex6X8xWg8js6Lt7Y%22	https://www.veenaworld.com/world/south-africa-tour-packages/c	veenaworld_site/www.veenaworld.com/world/south-africa-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:39:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:52%20GMT	http://www.veenaworld.com/world/george-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/george-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:52	1003048/1003048	---MCZ	200	added ('OK')	text/html	etag:W/%22f4a25-4APD79Vd+vifn7PZ5ak4V1nKk6s%22	https://www.veenaworld.com/world/cape-town-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/cape-town-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:53%20GMT	http://www.veenaworld.com/world/johannesburg-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/johannesburg-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:54	948066/948066	---MCZ	200	added ('OK')	text/html	etag:W/%22e7762-hmftpAz/xrfFA2QZJW0aVGw8Rq4%22	https://www.veenaworld.com/world/george-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/george-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:39:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:09:58%20GMT	http://www.veenaworld.com/world/knysna-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/knysna-tour-packages/ct	(from https://www.veenaworld.com/world)
19:39:57	1005400/1005400	---MCZ	200	added ('OK')	text/html	etag:W/%22f5758-l+3f1By/89j8PQXDO9SQq4KOAv0%22	https://www.veenaworld.com/world/johannesburg-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/johannesburg-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:00%20GMT	http://www.veenaworld.com/world/mossel-bay-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/mossel-bay-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:00	857095/857095	---MCZ	200	added ('OK')	text/html	etag:W/%22d1407-jeB5SJNoL80f4ytqTOdR7qrXKxc%22	https://www.veenaworld.com/world/knysna-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/knysna-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:03%20GMT	http://www.veenaworld.com/world/oudtshoorn-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/oudtshoorn-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:03	948181/948181	---MCZ	200	added ('OK')	text/html	etag:W/%22e77d5-sAjs0fdyBzgWmYVoq8+GMLy/J04%22	https://www.veenaworld.com/world/mossel-bay-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/mossel-bay-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:06%20GMT	http://www.veenaworld.com/world/pilanesberg-national-park-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/pilanesberg-national-park-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:06	857166/857166	---MCZ	200	added ('OK')	text/html	etag:W/%22d144e-r1VAYrkRTXRD0oGxUD9j42unQug%22	https://www.veenaworld.com/world/oudtshoorn-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/oudtshoorn-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:08%20GMT	http://www.veenaworld.com/world/port-elizabeth-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/port-elizabeth-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:08	857555/857555	---MCZ	200	added ('OK')	text/html	etag:W/%22d15d3-q0rgLmq+lPCn9Gf3yyq13GpcO30%22	https://www.veenaworld.com/world/pilanesberg-national-park-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/pilanesberg-national-park-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:10%20GMT	http://www.veenaworld.com/world/stellenbosch-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/stellenbosch-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:10	857326/857326	---MCZ	200	added ('OK')	text/html	etag:W/%22d14ee-uy2NAvtpZC08rHk1Y1As96Ve7BQ%22	https://www.veenaworld.com/world/port-elizabeth-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/port-elizabeth-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:12%20GMT	http://www.veenaworld.com/world/sun-city-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/sun-city-tour-packages/ct	(from https://www.veenaworld.com/world)
19:40:11	857257/857257	---MCZ	200	added ('OK')	text/html	etag:W/%22d14a9-BiAbqcub9ADYKLZcsAIUfRJnso8%22	https://www.veenaworld.com/world/stellenbosch-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/stellenbosch-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:13%20GMT	http://www.veenaworld.com/world/tanzania-tour-packages/c	veenaworld_site/www.veenaworld.com/world/tanzania-tour-packages/c	(from https://www.veenaworld.com/world)
19:40:13	948120/948120	---MCZ	200	added ('OK')	text/html	etag:W/%22e7798-f3xEnLWm4WwcXbVdgcqvVnwUJA8%22	https://www.veenaworld.com/world/sun-city-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/sun-city-tour-packages/ct.html	(from https://www.veenaworld.com/world)
19:40:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:17%20GMT	http://www.veenaworld.com/world/zimbabwe-tour-packages/c	veenaworld_site/www.veenaworld.com/world/zimbabwe-tour-packages/c	(from https://www.veenaworld.com/world)
19:40:17	742418/742418	---MCZ	200	added ('OK')	text/html	etag:W/%22b5412-bF/NFopF8IDBMhcnRSu+OGULqOM%22	https://www.veenaworld.com/world/tanzania-tour-packages/c	veenaworld_site/www.veenaworld.com/world/tanzania-tour-packages/c.html	(from https://www.veenaworld.com/world)
19:40:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Nov%202024%2014:10:28%20GMT	http://www.veenaworld.com/world/victoria-falls-tour-packages/ct	veenaworld_site/www.veenaworld.com/world/victoria-falls-tour-packages/ct	(from https://www.veenaworld.com/world)
